geogname1,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
Centrale,1_analytic_mean,9795547,5691,5691,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9831666,5970,5970,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9640365,4471,4471,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9161879,715,715,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9899309,6502,6502,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9911971,6602,6602,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,10199469,8847,8847,1,1,2202561.5,0.0,9762047.0
Kara,1_analytic_mean,9248209,1395,1395,1,1,2202561.25,0.0,9762047.0
Plateaux,1_analytic_mean,9939274,6810,6810,1,1,2196460.0,0.0,9762047.0
Kara,1_analytic_mean,9547419,3736,3736,1,1,2190358.5,0.0,10982303.0
Centrale,1_analytic_mean,9923046,6687,6687,1,1,2190358.5,0.0,10982303.0
Kara,1_analytic_mean,9246237,1379,1379,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9324171,1993,1993,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,9462212,3072,3072,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9564884,3874,3874,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9570438,3918,3918,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9121004,396,396,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9517843,3506,3506,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10291379,9569,9569,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,9362289,2292,2292,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9542486,3698,3698,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10190816,8778,8778,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,10304008,9667,9667,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9195821,984,984,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9207066,1071,1071,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,9369525,2350,2350,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10143047,8402,8402,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10329208,9864,9864,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9088267,138,138,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9520976,3529,3529,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,9736070,5225,5225,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9778790,5560,5560,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9808331,5789,5789,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10138688,8367,8367,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10210909,8937,8937,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,10234171,9121,9121,1,1,2184257.25,0.0,10372175.0
Kara,1_analytic_mean,9599510,4150,4150,1,1,2184257.25,0.0,10982303.0
Kara,1_analytic_mean,9743577,5287,5287,1,1,2184257.25,0.0,10982303.0
Centrale,1_analytic_mean,9456509,3028,3028,1,1,2178156.25,0.0,10372175.0
Centrale,1_analytic_mean,10344458,9983,9983,1,1,2178156.25,0.0,10372175.0
Centrale,1_analytic_mean,10066174,7798,7798,1,1,2178156.25,0.0,10372175.0
Centrale,1_analytic_mean,10078380,7889,7889,1,1,2178156.25,0.0,10372175.0
Centrale,1_analytic_mean,10037271,7571,7571,1,1,2178156.25,0.0,10372175.0
Centrale,1_analytic_mean,9763982,5445,5445,1,1,2178156.0,0.0,10982303.0
Centrale,1_analytic_mean,10058074,7736,7736,1,1,2178156.0,0.0,10372175.0
Centrale,1_analytic_mean,9759507,5410,5410,1,1,2178156.0,0.0,10372175.0
Centrale,1_analytic_mean,9442954,2923,2923,1,1,2178156.0,0.0,10372175.0
Savanes,1_analytic_mean,9848128,6099,6099,1,1,2178155.25,0.0,15253199.0
Centrale,1_analytic_mean,10344315,9982,9982,1,1,2172054.75,0.0,11592431.0
Centrale,1_analytic_mean,10297249,9615,9615,1,1,2172054.75,0.0,11592431.0
Plateaux,1_analytic_mean,9134246,500,500,1,1,2172054.75,0.0,5491151.0
Centrale,1_analytic_mean,10070140,7827,7827,1,1,2172054.75,0.0,11592431.0
Centrale,1_analytic_mean,9915614,6630,6630,1,1,2172054.75,0.0,11592431.0
Centrale,1_analytic_mean,10318850,9783,9783,1,1,2172054.75,0.0,11592431.0
Centrale,1_analytic_mean,10205678,8896,8896,1,1,2172054.75,0.0,11592431.0
Maritime,1_analytic_mean,9824816,5916,5916,1,1,2165954.0,0.0,9151919.0
Savanes,1_analytic_mean,10268236,9388,9388,1,1,2165953.75,0.0,9151919.0
Savanes,1_analytic_mean,9802580,5745,5745,1,1,2165953.75,0.0,8541791.0
Savanes,1_analytic_mean,10258772,9315,9315,1,1,2165953.75,0.0,8541791.0
Savanes,1_analytic_mean,9149785,620,620,1,1,2165953.75,0.0,8541791.0
Savanes,1_analytic_mean,10050684,7677,7677,1,1,2165953.5,0.0,9762047.0
Plateaux,1_analytic_mean,10256583,9298,9298,1,1,2165953.5,0.0,13422815.0
Savanes,1_analytic_mean,9705796,4986,4986,1,1,2165953.5,0.0,9762047.0
Savanes,1_analytic_mean,9747215,5316,5316,1,1,2165953.5,0.0,9762047.0
Savanes,1_analytic_mean,9995808,7248,7248,1,1,2165953.5,0.0,8541791.0
Savanes,1_analytic_mean,9174648,817,817,1,1,2159852.5,0.0,10982303.0
Kara,1_analytic_mean,9330591,2044,2044,1,1,2159852.5,0.0,9151919.0
Savanes,1_analytic_mean,9378302,2420,2420,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9438657,2889,2889,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,9642878,4492,4492,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,10092688,8003,8003,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,9439081,2892,2892,1,1,2159852.5,0.0,11592431.0
Centrale,1_analytic_mean,9505059,3405,3405,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9787108,5626,5626,1,1,2159852.5,0.0,11592431.0
Savanes,1_analytic_mean,9949189,6887,6887,1,1,2159852.5,0.0,11592431.0
Savanes,1_analytic_mean,10105043,8101,8101,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9440648,2905,2905,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9932255,6755,6755,1,1,2159852.5,0.0,10982303.0
Maritime,1_analytic_mean,9974397,7086,7086,1,1,2159852.5,0.0,12812687.0
Centrale,1_analytic_mean,10118061,8203,8203,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,9633190,4414,4414,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9669663,4702,4702,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,9765558,5457,5457,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,10101015,8069,8069,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,10209592,8926,8926,1,1,2159852.5,0.0,10982303.0
Centrale,1_analytic_mean,9802580,5745,5745,1,1,2159852.5,0.0,10982303.0
Kara,1_analytic_mean,9802746,5746,5746,1,1,2159852.5,0.0,9151919.0
Centrale,1_analytic_mean,10042299,7610,7610,1,1,2159852.5,0.0,10982303.0
Savanes,1_analytic_mean,10217157,8985,8985,1,1,2159852.5,0.0,10982303.0
Maritime,1_analytic_mean,10345358,9990,9990,1,1,2159852.25,0.0,12812687.0
Maritime,1_analytic_mean,10171051,8619,8619,1,1,2159851.75,0.0,15863327.0
Savanes,1_analytic_mean,9120838,394,394,1,1,2147650.0,0.0,6101279.0
Savanes,1_analytic_mean,10140856,8384,8384,1,1,2147650.0,0.0,6101279.0
Savanes,1_analytic_mean,9157061,678,678,1,1,2147650.0,0.0,6101279.0
Savanes,1_analytic_mean,9452460,2997,2997,1,1,2147650.0,0.0,6101279.0
Savanes,1_analytic_mean,9458965,3047,3047,1,1,2147650.0,0.0,6101279.0
Maritime,1_analytic_mean,9351599,2206,2206,1,1,2147649.25,0.0,9151919.0
Plateaux,1_analytic_mean,9422489,2767,2767,1,1,2141548.5,0.0,7321535.0
Maritime,1_analytic_mean,9918481,6651,6651,1,1,2141548.0,0.0,10372175.0
Maritime,1_analytic_mean,9463060,3078,3078,1,1,2141548.0,0.0,10372175.0
Kara,1_analytic_mean,9592478,4092,4092,1,1,2135447.0,0.0,9762047.0
Plateaux,1_analytic_mean,10165845,8580,8580,1,1,2129345.75,0.0,9762047.0
Centrale,1_analytic_mean,9600096,4155,4155,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9373095,2379,2379,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9469278,3127,3127,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9829316,5951,5951,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9847725,6096,6096,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9092221,169,169,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9776241,5541,5541,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9968028,7036,7036,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9345654,2161,2161,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,10167918,8595,8595,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9142783,566,566,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9610226,4233,4233,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,10006374,7330,7330,1,1,2123244.5,0.0,10372175.0
Centrale,1_analytic_mean,10198860,8842,8842,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,9971964,7067,7067,1,1,2123244.5,0.0,9762047.0
Centrale,1_analytic_mean,10169421,8606,8606,1,1,2123244.5,0.0,9762047.0
Kara,1_analytic_mean,9126868,441,441,1,1,2117143.25,0.0,10372175.0
Kara,1_analytic_mean,9300382,1803,1803,1,1,2117143.25,0.0,10372175.0
Kara,1_analytic_mean,9217144,1150,1150,1,1,2117143.25,0.0,10372175.0
Kara,1_analytic_mean,9691430,4874,4874,1,1,2117143.25,0.0,10372175.0
Kara,1_analytic_mean,10125211,8259,8259,1,1,2117143.25,0.0,10372175.0
Savanes,1_analytic_mean,10237637,9148,9148,1,1,2117142.75,0.0,14032943.0
Centrale,1_analytic_mean,9355831,2241,2241,1,1,2111042.25,0.0,10372175.0
Centrale,1_analytic_mean,9969594,7049,7049,1,1,2111042.25,0.0,10372175.0
Centrale,1_analytic_mean,10319007,9784,9784,1,1,2111042.25,0.0,10372175.0
Centrale,1_analytic_mean,9654136,4580,4580,1,1,2111042.0,0.0,9762047.0
Centrale,1_analytic_mean,9660064,4627,4627,1,1,2111042.0,0.0,9762047.0
Centrale,1_analytic_mean,9996861,7256,7256,1,1,2111042.0,0.0,9762047.0
Centrale,1_analytic_mean,10266114,9372,9372,1,1,2111042.0,0.0,9762047.0
Centrale,1_analytic_mean,10052724,7693,7693,1,1,2111042.0,0.0,10982303.0
Centrale,1_analytic_mean,9891442,6441,6441,1,1,2111042.0,0.0,10982303.0
Centrale,1_analytic_mean,9473047,3156,3156,1,1,2111042.0,0.0,9762047.0
Kara,1_analytic_mean,9259182,1479,1479,1,1,2111041.75,0.0,10372175.0
Kara,1_analytic_mean,9725383,5141,5141,1,1,2111041.75,0.0,10372175.0
Maritime,1_analytic_mean,9835168,5999,5999,1,1,2098840.0,0.0,9151919.0
Savanes,1_analytic_mean,9475149,3172,3172,1,1,2098839.5,0.0,8541791.0
Savanes,1_analytic_mean,9505059,3405,3405,1,1,2098839.5,0.0,9151919.0
Savanes,1_analytic_mean,9794593,5684,5684,1,1,2098839.5,0.0,9151919.0
Savanes,1_analytic_mean,9825375,5921,5921,1,1,2098839.5,0.0,8541791.0
Savanes,1_analytic_mean,10095696,8026,8026,1,1,2098839.5,0.0,8541791.0
Savanes,1_analytic_mean,9994544,7239,7239,1,1,2098839.5,0.0,7931663.0
Savanes,1_analytic_mean,9749110,5331,5331,1,1,2098839.5,0.0,8541791.0
Savanes,1_analytic_mean,9337857,2100,2100,1,1,2092738.38,0.0,10982303.0
Savanes,1_analytic_mean,10163341,8560,8560,1,1,2092738.38,0.0,10982303.0
Savanes,1_analytic_mean,10187876,8754,8754,1,1,2092738.38,0.0,10982303.0
Centrale,1_analytic_mean,9126186,436,436,1,1,2092738.25,0.0,11592431.0
Centrale,1_analytic_mean,10140232,8379,8379,1,1,2092738.25,0.0,10982303.0
Maritime,1_analytic_mean,9271661,1578,1578,1,1,2092738.25,0.0,12812687.0
Kara,1_analytic_mean,9295553,1765,1765,1,1,2092738.25,0.0,9762047.0
Centrale,1_analytic_mean,9877713,6332,6332,1,1,2092738.25,0.0,10982303.0
Centrale,1_analytic_mean,9158616,690,690,1,1,2092738.25,0.0,10982303.0
Kara,1_analytic_mean,9464163,3087,3087,1,1,2092738.25,0.0,12202559.0
Plateaux,1_analytic_mean,9273667,1592,1592,1,1,2092738.25,0.0,5491151.0
Kara,1_analytic_mean,9646281,4519,4519,1,1,2092738.25,0.0,12202559.0
Savanes,1_analytic_mean,10342836,9971,9971,1,1,2092738.25,0.0,11592431.0
Plateaux,1_analytic_mean,9319750,1957,1957,1,1,2092738.12,0.0,7321535.0
Plateaux,1_analytic_mean,9099955,230,230,1,1,2092738.12,0.0,7321535.0
Plateaux,1_analytic_mean,9945381,6857,6857,1,1,2092738.12,0.0,7321535.0
Plateaux,1_analytic_mean,9877713,6332,6332,1,1,2092738.0,0.0,14643071.0
Maritime,1_analytic_mean,9297140,1776,1776,1,1,2092738.0,0.0,12202559.0
Savanes,1_analytic_mean,9660373,4629,4629,1,1,2092737.5,0.0,15863327.0
Savanes,1_analytic_mean,9465746,3100,3100,1,1,2080535.75,0.0,6101279.0
Savanes,1_analytic_mean,10331794,9885,9885,1,1,2080535.75,0.0,6101279.0
Maritime,1_analytic_mean,9816967,5856,5856,1,1,2062231.88,0.0,7931663.0
Centrale,1_analytic_mean,9360760,2279,2279,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9558969,3826,3826,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9570290,3917,3917,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9702102,4957,4957,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9966144,7021,7021,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10200047,8851,8851,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9757465,5394,5394,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9907481,6566,6566,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9116124,356,356,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9128017,451,451,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9362202,2291,2291,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9476938,3185,3185,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9548110,3741,3741,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9141460,556,556,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9153719,650,650,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9267488,1544,1544,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9567709,3897,3897,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9573248,3940,3940,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10047560,7651,7651,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10125064,8258,8258,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10209362,8924,8924,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10251045,9252,9252,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10287938,9541,9541,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10293631,9587,9587,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9430134,2826,2826,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9490827,3293,3293,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9161641,713,713,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,9659974,4626,4626,1,1,2056130.62,0.0,9762047.0
Centrale,1_analytic_mean,10133496,8324,8324,1,1,2056130.62,0.0,9762047.0
Plateaux,1_analytic_mean,10160269,8538,8538,1,1,2050029.25,0.0,9762047.0
Kara,1_analytic_mean,9652762,4569,4569,1,1,2050029.25,0.0,10372175.0
Kara,1_analytic_mean,10053975,7703,7703,1,1,2050029.12,0.0,10372175.0
Kara,1_analytic_mean,9310171,1881,1881,1,1,2050029.12,0.0,9762047.0
Kara,1_analytic_mean,10012220,7377,7377,1,1,2050029.12,0.0,9762047.0
Centrale,1_analytic_mean,10156096,8505,8505,1,1,2043928.25,0.0,10372175.0
Centrale,1_analytic_mean,9783615,5598,5598,1,1,2043928.12,0.0,9151919.0
Centrale,1_analytic_mean,10178043,8675,8675,1,1,2043928.0,0.0,9151919.0
Centrale,1_analytic_mean,10217012,8984,8984,1,1,2043928.0,0.0,9151919.0
Centrale,1_analytic_mean,9985823,7172,7172,1,1,2037826.75,0.0,11592431.0
Kara,1_analytic_mean,9961370,6982,6982,1,1,2037826.5,0.0,11592431.0
Kara,1_analytic_mean,10169501,8607,8607,1,1,2037826.5,0.0,10372175.0
Savanes,1_analytic_mean,9391209,2520,2520,1,1,2031725.75,0.0,7321535.0
Savanes,1_analytic_mean,10267128,9380,9380,1,1,2031725.75,0.0,7321535.0
Savanes,1_analytic_mean,9098269,218,218,1,1,2031725.75,0.0,7321535.0
Savanes,1_analytic_mean,10154028,8490,8490,1,1,2031725.75,0.0,7321535.0
Savanes,1_analytic_mean,9213345,1119,1119,1,1,2031725.75,0.0,7321535.0
Savanes,1_analytic_mean,9718346,5085,5085,1,1,2031725.75,0.0,7321535.0
Maritime,1_analytic_mean,10134562,8333,8333,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,10176987,8666,8666,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,10272210,9419,9419,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,9091580,163,163,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,10202282,8868,8868,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,9717465,5077,5077,1,1,2031725.62,0.0,9151919.0
Maritime,1_analytic_mean,9951889,6908,6908,1,1,2031725.62,0.0,9151919.0
Savanes,1_analytic_mean,9672246,4721,4721,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,9379795,2431,2431,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,10070140,7827,7827,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,9094439,187,187,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,9250257,1410,1410,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,9790520,5653,5653,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,10042861,7614,7614,1,1,2031725.5,0.0,8541791.0
Savanes,1_analytic_mean,9941973,6831,6831,1,1,2031725.5,0.0,8541791.0
Centrale,1_analytic_mean,9678318,4771,4771,1,1,2025624.38,0.0,10372175.0
Centrale,1_analytic_mean,10137888,8361,8361,1,1,2025624.38,0.0,10372175.0
Plateaux,1_analytic_mean,9669253,4699,4699,1,1,2025624.25,0.0,14032943.0
Centrale,1_analytic_mean,9544006,3710,3710,1,1,2025624.25,0.0,10982303.0
Plateaux,1_analytic_mean,9616616,4283,4283,1,1,2025624.25,0.0,8541791.0
Kara,1_analytic_mean,10037116,7570,7570,1,1,2025624.25,0.0,9151919.0
Plateaux,1_analytic_mean,9643207,4494,4494,1,1,2025624.12,0.0,7321535.0
Plateaux,1_analytic_mean,9622267,4327,4327,1,1,2025624.12,0.0,7321535.0
Plateaux,1_analytic_mean,10084021,7933,7933,1,1,2025624.12,0.0,7321535.0
Savanes,1_analytic_mean,10290374,9560,9560,1,1,2025624.0,0.0,11592431.0
Plateaux,1_analytic_mean,10326830,9845,9845,1,1,2025624.0,0.0,14032943.0
Centrale,1_analytic_mean,9199402,1013,1013,1,1,2025623.88,0.0,13422815.0
Savanes,1_analytic_mean,9629579,4386,4386,1,1,2019523.0,0.0,8541791.0
Plateaux,1_analytic_mean,9649262,4542,4542,1,1,2013421.62,0.0,11592431.0
Plateaux,1_analytic_mean,9140153,545,545,1,1,2013421.5,0.0,5491151.0
Plateaux,1_analytic_mean,10340365,9953,9953,1,1,2013421.5,0.0,14643071.0
Plateaux,1_analytic_mean,9544006,3710,3710,1,1,2013421.5,0.0,14643071.0
Plateaux,1_analytic_mean,10270276,9403,9403,1,1,2013421.5,0.0,5491151.0
Savanes,1_analytic_mean,9862480,6212,6212,1,1,2007320.5,0.0,6711407.0
Savanes,1_analytic_mean,9745292,5300,5300,1,1,2007320.38,0.0,6101279.0
Savanes,1_analytic_mean,9925507,6705,6705,1,1,2007320.38,0.0,6101279.0
Savanes,1_analytic_mean,9627533,4370,4370,1,1,2007320.38,0.0,6101279.0
Savanes,1_analytic_mean,10233568,9116,9116,1,1,2007320.38,0.0,6101279.0
Maritime,1_analytic_mean,9258102,1471,1471,1,1,2007320.0,0.0,8541791.0
Plateaux,1_analytic_mean,9945386,6857,6857,1,1,1995117.75,0.0,7321535.0
Savanes,1_analytic_mean,9419647,2745,2745,1,1,1995117.25,0.0,12202559.0
Maritime,1_analytic_mean,10260358,9326,9326,1,1,1982915.38,0.0,7931663.0
Kara,1_analytic_mean,9282039,1663,1663,1,1,1982915.25,0.0,9762047.0
Kara,1_analytic_mean,10165310,8576,8576,1,1,1982915.25,0.0,9762047.0
Kara,1_analytic_mean,10184580,8727,8727,1,1,1982915.12,0.0,9762047.0
Kara,1_analytic_mean,9153237,647,647,1,1,1982915.12,0.0,9762047.0
Maritime,1_analytic_mean,9940110,6816,6816,1,1,1976814.12,0.0,7931663.0
Centrale,1_analytic_mean,9390115,2511,2511,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9414169,2701,2701,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9450086,2978,2978,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,10290374,9560,9560,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9181816,873,873,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9229744,1249,1249,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9487372,3264,3264,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9649412,4543,4543,1,1,1976814.0,0.0,10982303.0
Centrale,1_analytic_mean,9721234,5108,5108,1,1,1976814.0,0.0,9151919.0
Centrale,1_analytic_mean,9895250,6470,6470,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,10237045,9143,9143,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9140512,548,548,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9194785,975,975,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9332316,2057,2057,1,1,1976814.0,0.0,9151919.0
Centrale,1_analytic_mean,9728821,5168,5168,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9105748,274,274,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,10131035,8304,8304,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9232034,1267,1267,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9874077,6303,6303,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,10114184,8172,8172,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9071477,4,4,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9113024,331,331,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9347595,2175,2175,1,1,1976814.0,0.0,11592431.0
Centrale,1_analytic_mean,9545802,3723,3723,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9623479,4338,4338,1,1,1976814.0,0.0,9762047.0
Centrale,1_analytic_mean,9671444,4715,4715,1,1,1976814.0,0.0,9762047.0
Savanes,1_analytic_mean,9342683,2137,2137,1,1,1970712.62,0.0,7321535.0
Kara,1_analytic_mean,9667646,4686,4686,1,1,1970712.5,0.0,10372175.0
Centrale,1_analytic_mean,10029495,7512,7512,1,1,1970712.5,0.0,11592431.0
Kara,1_analytic_mean,9869338,6267,6267,1,1,1970712.5,0.0,10372175.0
Savanes,1_analytic_mean,9408776,2659,2659,1,1,1964611.5,0.0,7321535.0
Savanes,1_analytic_mean,9678318,4771,4771,1,1,1964611.5,0.0,8541791.0
Savanes,1_analytic_mean,10212250,8948,8948,1,1,1964611.5,0.0,7931663.0
Savanes,1_analytic_mean,9338684,2107,2107,1,1,1964611.5,0.0,7321535.0
Savanes,1_analytic_mean,9578237,3979,3979,1,1,1964611.5,0.0,7321535.0
Savanes,1_analytic_mean,10052862,7694,7694,1,1,1964611.5,0.0,7321535.0
Savanes,1_analytic_mean,9585401,4036,4036,1,1,1964611.5,0.0,7931663.0
Savanes,1_analytic_mean,9628527,4378,4378,1,1,1964611.5,0.0,7321535.0
Maritime,1_analytic_mean,9630722,4394,4394,1,1,1958510.38,0.0,9151919.0
Maritime,1_analytic_mean,9895429,6471,6471,1,1,1958510.38,0.0,9151919.0
Centrale,1_analytic_mean,10316061,9761,9761,1,1,1958510.38,0.0,10372175.0
Maritime,1_analytic_mean,9609843,4230,4230,1,1,1958510.38,0.0,9151919.0
Maritime,1_analytic_mean,9352520,2214,2214,1,1,1958510.38,0.0,9151919.0
Centrale,1_analytic_mean,9294617,1758,1758,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,10260999,9331,9331,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,10284212,9512,9512,1,1,1958510.25,0.0,10372175.0
Plateaux,1_analytic_mean,9163446,726,726,1,1,1958510.25,0.0,7931663.0
Maritime,1_analytic_mean,9181337,870,870,1,1,1958510.25,0.0,12812687.0
Centrale,1_analytic_mean,9295393,1764,1764,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,9379795,2431,2431,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,9201175,1026,1026,1,1,1958510.25,0.0,10372175.0
Maritime,1_analytic_mean,9490677,3292,3292,1,1,1958510.25,0.0,10982303.0
Centrale,1_analytic_mean,9730986,5185,5185,1,1,1958510.25,0.0,10372175.0
Kara,1_analytic_mean,9970657,7057,7057,1,1,1958510.25,0.0,9151919.0
Centrale,1_analytic_mean,10192696,8792,8792,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,9365333,2316,2316,1,1,1958510.25,0.0,10372175.0
Centrale,1_analytic_mean,9905099,6547,6547,1,1,1958510.25,0.0,10372175.0
